train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
14035,-236.96670532226562,34.672367095947266,0.047691620886325836,0.0003,-6.282731056213379,244,60,292.62765102000003,233,60.17,14136
14318,-231.786865234375,51.26773452758789,0.047949280589818954,0.0003,0.8169612884521484,248,60,294.40673078,237,60.34,14419
14552,-240.2567138671875,36.151973724365234,0.04810693487524986,0.0003,-6.791522979736328,252,60,293.04859108000005,241,60.14,14653
14820,-239.6282958984375,32.96990203857422,0.04831109195947647,0.0003,-2.48515248298645,256,60,293.44079891999996,246,60.39,14921
15022,-243.24691772460938,30.0595703125,0.04843825846910477,0.0003,-0.30061715841293335,260,60,292.02533172,249,59.96,15123
15236,-235.25082397460938,135.05433654785156,0.04878212884068489,0.0003,0.96253901720047,264,60,290.69218229,253,59.66,15337
15465,-238.0140380859375,37.75755310058594,0.04930152744054794,0.0003,1.9164011478424072,268,60,291.52121228,257,59.77,15566
15685,-239.7129364013672,27.74812889099121,0.04928065836429596,0.0003,-4.534185409545898,272,60,292.41744351,261,59.86,15786
15910,-237.08798217773438,27.77661895751953,0.04936538636684418,0.0003,-0.21387720108032227,276,60,292.82909287,265,59.9,16011
16151,-244.37062072753906,39.986175537109375,0.049486368894577026,0.0003,0.2653648853302002,280,60,294.96840202,269,60.22,16252
16400,-246.80596923828125,37.21577453613281,0.0496569499373436,0.0003,-2.693620204925537,284,60,296.85602775,273,60.48,16501
16662,-240.20721435546875,33.447662353515625,0.050765059888362885,0.0003,-4.9796905517578125,288,60,298.38132335,278,60.6,16763
16888,-235.90789794921875,41.22117614746094,0.050738900899887085,0.0003,3.2195827960968018,292,60,297.84269691,282,60.55,16989
17105,-238.57293701171875,33.80097579956055,0.051414765417575836,0.0003,1.685967206954956,296,60,298.78368199,285,60.68,17206
17312,-239.18890380859375,35.59882354736328,0.05093875899910927,0.0003,6.659801959991455,300,60,298.02037673,288,60.51,17413
17530,-239.71823120117188,51.37427520751953,0.050627727061510086,0.0003,1.2599400281906128,304,60,299.31833649000004,291,60.67,17631
17723,-237.0362548828125,31.03595733642578,0.050837647169828415,0.0003,3.6167054176330566,308,60,299.3208929,294,60.64,17824
17999,-236.11561584472656,38.195152282714844,0.05220704898238182,0.0003,2.3505563735961914,312,60,302.17998448,298,61.0,18100
18256,-231.0909423828125,41.18761444091797,0.05217579007148743,0.0003,-0.6038751602172852,316,60,303.83534961000004,302,61.22,18357
18514,-247.37913513183594,32.38520812988281,0.05223178490996361,0.0003,1.3984997272491455,320,60,303.01371084000004,307,61.04,18615
18782,-238.0441131591797,41.74723815917969,0.052768874913454056,0.0003,-2.645279884338379,324,60,303.10742163000003,310,61.04,18883
19095,-246.22999572753906,36.968589782714844,0.05294337496161461,0.0003,-6.400252342224121,328,60,306.22317148,315,61.71,19196
19380,-227.53060913085938,40.640777587890625,0.052820924669504166,0.0003,8.798095703125,332,60,307.7183338,320,61.83,19481
19654,-238.7046661376953,36.91935348510742,0.05349927023053169,0.0003,-1.8592772483825684,336,60,308.27689545999993,325,61.96,19755
