train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
4032,-164.88526916503906,22.153419494628906,0.31668153405189514,0.0003,-23.213300704956055,100,57,197.20764309999998,72,41.33,4133
4230,-168.05941772460938,15.523347854614258,0.3001219928264618,0.0003,-24.266254425048828,104,57,201.11426330999998,75,42.1,4331
4430,-169.1781768798828,17.918777465820312,0.2842833995819092,0.0003,-25.28899383544922,108,57,207.32032648999996,79,43.36,4531
4721,-176.92837524414062,28.419143676757812,0.2629212439060211,0.0003,-26.31832504272461,112,57,215.92071144000002,84,45.17,4822
4998,-179.03335571289062,26.92513656616211,0.24417242407798767,0.0003,-25.811120986938477,116,57,225.83221305000004,89,47.19,5099
5265,-190.37954711914062,16.71933364868164,0.22735275328159332,0.0003,-27.690263748168945,120,57,234.53124765,94,48.98,5366
5499,-188.10043334960938,34.60741424560547,0.21381117403507233,0.0003,-25.02771759033203,124,56,241.89329535000002,98,50.43,5600
5759,-194.86720275878906,70.03916931152344,0.20007582008838654,0.0003,-25.447383880615234,128,56,246.78703970000004,103,51.5,5860
6055,-198.44100952148438,35.172462463378906,0.185776486992836,0.0003,-26.14472198486328,132,56,257.63404737,108,53.64,6156
6282,-197.58187866210938,35.96643829345703,0.17566677927970886,0.0003,-23.578575134277344,136,56,263.85773272,112,54.89,6383
6531,-201.39205932617188,53.819984436035156,0.16537858545780182,0.0003,-25.430749893188477,140,56,269.38154226999995,116,55.98,6632
6780,-203.61581420898438,33.77989959716797,0.1558016836643219,0.0003,-22.29981231689453,144,56,273.53773294,121,56.86,6881
7064,-209.7249298095703,29.47089958190918,0.1459372341632843,0.0003,-19.598337173461914,148,56,281.11253425,126,58.47,7165
7340,-214.95440673828125,45.05030059814453,0.1371362805366516,0.0003,-21.458740234375,152,56,288.12678079,131,59.77,7441
7632,-213.81781005859375,52.532108306884766,0.12856648862361908,0.0003,-16.274322509765625,156,56,293.31652609,136,60.78,7733
7936,-218.541259765625,32.58565139770508,0.12082155793905258,0.0003,-13.805366516113281,160,56,301.48685674,141,62.44,8037
8202,-221.86373901367188,44.50530242919922,0.11442732065916061,0.0003,-19.22988510131836,164,56,302.22196314,146,62.64,8303
8476,-235.62229919433594,35.33900833129883,0.10815057903528214,0.0003,-21.674819946289062,168,56,306.81730121,151,63.43,8577
8824,-230.3023681640625,32.033111572265625,0.10085048526525497,0.0003,-16.322677612304688,172,56,312.46033665,157,64.56,8925
9049,-240.34329223632812,34.65092468261719,0.09645594656467438,0.0003,-18.34290313720703,176,56,310.12275863,161,63.89,9150
9266,-237.88735961914062,39.82359313964844,0.09253988415002823,0.0003,-12.301202774047852,180,56,308.56000183,164,63.46,9367
9494,-237.20675659179688,35.8795166015625,0.08889288455247879,0.0003,-12.37086296081543,184,56,307.50824023999996,168,63.26,9595
9707,-234.79788208007812,41.667823791503906,0.08533648401498795,0.0003,-8.928174018859863,188,56,304.66020976,173,62.72,9808
9916,-238.7678985595703,43.69927215576172,0.08214514702558517,0.0003,-11.682860374450684,192,56,304.33573757,176,62.53,10017
