train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
3536,-268.02630615234375,2826.038818359375,0.6133987903594971,0.0003,2.7567367553710938,200,59,73.64931118,60,17.26,3637
3590,-288.3778076171875,3079.6416015625,0.6214351058006287,0.0003,3.4468741416931152,204,59,70.85982252,61,16.71,3691
3647,-283.77484130859375,3830.10107421875,0.6294354796409607,0.0003,3.8406448364257812,208,59,70.13332472999998,62,16.58,3748
3703,-287.15447998046875,3363.444580078125,0.6378170251846313,0.0003,1.1900289058685303,212,59,68.74011915,63,16.24,3804
3756,-290.558837890625,3491.6337890625,0.6415795087814331,0.0003,1.4842467308044434,216,59,67.56439926,64,15.94,3857
3810,-312.60699462890625,4298.60888671875,0.6483315825462341,0.0003,3.8449859619140625,220,59,67.35250697000001,65,15.86,3911
3866,-311.49200439453125,5349.646484375,0.6581114530563354,0.0003,2.0901999473571777,224,59,67.54385375,66,15.86,3967
3920,-314.37347412109375,7108.640625,0.6637741327285767,0.0003,2.1160340309143066,228,59,67.27223470000001,67,15.81,4021
3976,-315.2988586425781,4064.6337890625,0.6720443367958069,0.0003,2.818006992340088,232,59,66.3684636,68,15.62,4077
4055,-329.7847900390625,5240.3310546875,0.6843937635421753,0.0003,2.5196914672851562,236,59,64.26342511000001,70,15.2,4156
4191,-375.07586669921875,7007.92529296875,0.7059080600738525,0.0003,2.9800519943237305,240,59,67.70955535000002,72,15.93,4292
4308,-371.53759765625,7215.828125,0.7320300936698914,0.0003,2.213002920150757,244,58,70.38145086000003,74,16.44,4409
4383,-367.3132629394531,2688.371826171875,0.7454944252967834,0.0003,2.2766900062561035,248,58,71.02964920000002,76,16.58,4484
4438,-365.52081298828125,6813.83251953125,0.75626540184021,0.0003,2.1650187969207764,252,58,70.49483134,77,16.5,4539
4495,-362.8617248535156,3558.92724609375,0.7655815482139587,0.0003,0.893355131149292,256,58,70.43460271,78,16.53,4596
4549,-361.22808837890625,7544.380859375,0.7712712287902832,0.0003,0.8378357887268066,260,58,70.21277122000001,79,16.51,4650
4605,-369.302978515625,4923.0927734375,0.7805905342102051,0.0003,1.2329750061035156,264,58,69.64890288000001,80,16.43,4706
4663,-395.7415771484375,6593.82080078125,0.7911756634712219,0.0003,1.727083444595337,268,58,68.71931402999999,81,16.26,4764
4809,-426.82830810546875,5395.99365234375,0.835135281085968,0.0003,1.5967485904693604,272,58,72.48866143000001,84,17.11,4910
4969,-479.49261474609375,10105.705078125,0.8842962384223938,0.0003,0.9688897728919983,276,58,76.06971195000001,87,18.09,5070
5047,-506.0927734375,10604.6845703125,0.9101336598396301,0.0003,0.9434863328933716,280,58,76.28773735,88,18.17,5148
5112,-493.45751953125,10332.30078125,0.928005576133728,0.0003,0.41803956031799316,284,58,76.53783345000001,89,18.17,5213
5174,-488.262451171875,9213.8056640625,0.9415700435638428,0.0003,0.3003626763820648,288,58,76.80980818,90,18.17,5275
5233,-491.17608642578125,9137.3369140625,0.952809751033783,0.0003,0.25828027725219727,292,58,77.04309120000002,91,18.15,5334
5289,-485.3292236328125,10387.294921875,0.9654635190963745,0.0003,0.21624353528022766,296,58,77.15331416,92,18.11,5390
